Stations_id;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr 
1176;45;     121.2;105;      99.6;      86.9;     104.7;114;     108.7;      90.9;81;      98.8;     123.2;135;    1272.1
1177;45;      39.5;      35.7;      47.5;53;      61.4;      73.1;      74.4;      65.8;      48.4;      43.8;50;49;     642.1
1178;45;      40.3;      35.3;      41.2;      40.6;      54.4;      58.2;      57.9;63;      41.3;      34.3;      39.8;      56.2;     562.5
1179;45;      77.6;      56.4;      65.7;      55.9;      56.6;      79.1;      79.6;68;      65.6;      65.4;      71.7;      94.3;     833.6
1180;45;      47.5;      38.6;      45.6;      43.2;      55.5;      71.1;      61.6;      53.3;      45.8;      53.1;      51.1;      58.8;     624.5
1181;45;      33.4;      28.5;      40.2;      34.7;      46.8;      54.9;      51.3;      46.6;      36.9;      33.9;      34.8;      41.3;     474.4
1182;46;      33.5;      29.6;41;      36.6;48;      58.7;      53.6;      43.2;      36.8;      35.6;36;      41.5;494
1183;45;      46.4;      37.9;50;      46.2;      62.9;      72.3;72;      56.6;      55.3;      54.7;      56.2;      59.4;     668.6
1184;45;      47.3;      39.4;      45.9;56;      83.6;     106.9;113;      99.1;      75.2;      51.7;      62.6;      54.7;     835.3
1186;45;     133.1;      85.6;     113.4;      75.7;      69.9;      89.5;      76.4;      78.3;      74.3;      92.2;     114.9;     145.1;    1148.2
1187;45;     106.7;      68.9;      95.7;      66.3;      67.5;      82.4;67;      68.1;      61.4;      76.9;      95.2;     118.3;     972.5
1188;45;      65.8;      54.4;      68.4;      63.7;      63.6;      72.9;      73.8;      75.9;      60.1;      62.2;      68.1;      82.3;     813.5
1189;46;      59.1;38;      50.2;43;      49.7;      67.9;      72.8;      62.5;      65.3;      69.7;      67.2;      66.5;     711.7
1190;45;      54.9;      48.5;      58.8;      63.2;      72.3;      94.3;99;      86.3;      70.8;      60.4;      64.8;69;     841.4
1191;46;      62.7;      55.6;      61.7;      61.8;      79.9;      99.5;      89.9;      75.6;      62.4;      72.9;      72.8;      79.3;     873.9
1192;45;59;      50.5;      54.9;      51.6;      73.7;      74.9;      78.1;      53.7;60;      68.4;      65.7;      68.6;     748.4
1193;45;      29.8;      26.8;      41.1;      38.6;      54.7;      62.1;      64.6;      56.4;      43.2;      40.6;40;      39.3;     537.4
1194;45;      40.4;      37.8;      42.1;      54.5;      71.6;      97.5;      86.9;      82.2;      66.8;      58.7;      56.9;      50.9;745
1195;45;      42.3;      36.8;      42.9;      47.7;      68.5;      78.2;      80.1;      61.5;      54.2;      51.6;      50.2;      54.2;     668.1
1196;45;      78.2;      56.3;      70.3;      50.1;      56.2;      76.3;      64.3;      59.5;      56.6;      61.2;      75.3;      89.8;     786.1
1197;45;      62.6;      54.4;      60.5;      54.5;      71.6;      93.2;      81.4;      68.8;      56.8;      66.6;      63.9;      77.5;     809.4
1199;46;      49.5;      32.4;      44.3;      36.5;      48.5;      67.8;      69.3;      59.2;57;48;      50.4;      54.9;     617.8
1200;46;      63.2;      39.8;53;      41.9;      53.2;      76.9;      76.2;      70.4;87;      85.9;      82.8;      75.9;     806.1
1201;45;      51.5;43;      58.1;      47.1;      64.7;      75.5;      72.2;      58.5;      57.4;53;      56.2;      60.2;     695.6
1202;45;      65.1;      41.6;      58.5;47;      56.2;      78.6;      72.2;67;      69.6;      60.3;      66.1;      71.9;     753.8
1203;45;      52.8;      44.4;      56.3;      48.1;      67.1;74;73;      62.1;      56.3;      60.7;      59.4;      65.6;     718.4
1204;46;      58.4;      38.8;      54.7;      41.7;      52.9;      77.2;      67.5;      62.2;      63.3;      59.9;      61.6;      63.5;     701.8
1205;45;      63.9;      41.2;      57.1;      43.1;55;      80.7;      71.9;      65.9;      68.3;      65.7;      65.7;      68.1;     746.9
1206;45;      30.3;      26.5;      37.5;      36.1;      50.8;      59.6;      55.8;      54.4;      39.2;      35.2;      35.3;      44.4;     507.5
1207;45;      59.2;      48.8;      56.5;54;      63.5;79;      80.9;      73.1;      57.6;      52.2;      59.8;      69.8;     755.1
1208;45;      38.2;34;41;      48.9;      61.4;      75.1;      77.3;      70.7;      51.6;      41.7;      47.7;      46.6;637
1209;45;      33.8;      30.9;      42.1;      48.8;      50.8;      62.9;      59.3;      59.6;      45.6;      35.1;      42.1;      43.2;     554.1
1210;45;      37.7;      31.1;      39.7;      41.9;54;      61.6;      59.9;      62.6;      45.1;      40.4;      43.8;      50.6;     557.3
1211;45;73;      58.6;      69.9;      74.2;      73.6;      99.8;102;92;      73.9;      58.2;77;      85.2;     931.2
1212;46;42;      34.6;      39.7;      37.3;      54.6;      59.6;      70.8;      46.1;      50.4;      52.7;      51.3;      53.2;     592.3
1213;45;      48.8;      37.2;      44.3;      42.4;      53.7;      60.7;      61.7;      44.9;      45.1;      51.1;      56.4;      58.8;     606.1
1214;46;126;     117.2;     110.8;     105.5;     139.6;     134.9;     135.1;     110.7;     101.8;     122.7;     141.2;     145.8;    1491.1
1215;45;     124.2;     109.8;     111.6;     107.9;     139.6;140;     137.8;     107.9;     100.9;     124.8;     136.1;     150.3;1490
1216;45;      96.8;      74.3;      79.8;      57.7;      73.5;      83.5;      85.2;      58.3;      65.9;      87.5;      88.3;     112.9;     963.9
1219;46;      65.4;      43.2;58;43;      53.4;      75.9;75;      65.8;      76.6;68;      78.2;      70.7;     773.1
1220;45;      66.5;      43.7;      58.9;      43.4;      56.4;      77.2;73;      66.1;      75.2;      69.5;78;      73.9;     784.9
1221;46;68;      46.3;      62.9;      44.3;      55.6;      74.2;      73.6;      67.9;      75.4;      71.5;      80.4;73;     793.2
1223;45;      68.5;      46.3;64;44;      56.5;      74.3;      79.6;      58.8;      65.9;      66.4;      67.4;      75.9;     764.2
1224;45;      46.8;      46.7;      51.9;      70.5;     103.1;     103.8;      97.1;      77.2;      71.7;      73.9;      68.7;70;     879.5
1225;46;      89.3;      70.1;      81.9;      64.5;      70.3;      74.9;      93.5;      66.8;      64.7;      83.1;      90.4;     112.9;     962.1
1226;45;      69.7;      46.3;      62.6;      48.8;      62.9;      72.3;      67.1;      63.3;      62.4;      56.8;63;      77.4;     754.6
1227;45;      50.3;      49.8;      48.6;      61.7;      84.1;     100.2;      92.4;83;      60.3;      65.2;      62.9;      67.9;     824.1
1229;45;      57.7;      45.4;      58.3;      55.7;      70.6;      80.2;      86.1;      60.8;      62.3;      60.8;      63.6;      66.7;     770.2
1230;45;      72.8;      47.2;      65.4;      46.6;      56.5;      74.8;      70.4;      61.6;      65.7;      66.2;      72.6;      77.7;     775.1
1231;45;      71.9;      45.6;      63.1;45;      57.1;      75.8;      72.9;      65.6;      70.6;      65.8;      72.1;      77.6;     780.3
1232;45;      69.3;      44.1;      58.7;43;      57.2;      72.8;      59.6;      58.9;      64.3;      57.9;      66.1;      74.3;729
1233;45;      38.4;      32.3;      43.2;      39.5;      52.2;      58.6;      55.7;      48.4;      40.6;      37.4;      39.5;      46.7;538
1234;45;98;      63.5;      85.1;      61.1;      74.3;      78.9;      71.1;      60.8;      74.2;      76.1;      94.8;     111.4;     952.9
1235;45;      60.1;      57.2;      78.7;      87.7;     116.6;     154.1;     150.3;     143.9;     101.8;      73.5;      86.1;      72.5;    1175.7
1236;46;      64.5;      63.6;      86.3;      92.3;     119.5;     160.3;     160.4;     149.2;     104.2;77;      93.8;      78.7;    1249.9
1237;45;53;      52.5;74;      74.9;     103.3;129;     125.9;     119.4;      83.7;      65.6;      79.4;      69.2;    1024.7
1238;45;     125.2;      78.6;     106.4;      71.9;      77.3;      97.4;      98.8;      80.3;      93.6;      88.2;     118.6;     134.6;    1179.5
1239;46;      42.5;47;      38.9;      49.5;      68.6;      98.3;82;      65.9;      59.5;      58.5;      59.1;      60.6;     730.4
1240;45;      52.1;      50.7;48;      61.6;      78.8;     104.1;      91.5;      83.4;      60.1;      65.2;      65.3;      72.9;     834.3
1241;45;      73.9;      47.7;      63.7;      45.7;      61.7;      75.5;66;      63.6;      66.6;      60.1;      64.4;      79.8;     768.5
1242;46;      47.3;      45.3;      50.3;56;      65.4;      99.5;     101.2;      78.3;      68.7;      61.9;      59.4;      54.6;     787.8
1243;46;      52.8;      53.1;      64.4;      79.9;     102.9;     120.3;     111.7;      97.8;73;      74.9;      76.7;      66.1;     973.4
1244;45;      58.8;      51.7;      56.7;      50.9;68;      68.5;      69.7;      56.9;57;      69.6;68;75;     747.7
1245;45;     113.2;      76.3;     101.7;      70.9;      77.3;     100.6;      89.4;      80.2;      91.2;      96.1;     104.8;120;1119
1246;45;      62.5;      42.1;      60.7;      46.3;      60.7;69;      66.2;      62.8;      65.9;      57.6;      63.1;      71.5;     730.1
1247;45;58;      44.8;      49.1;      41.6;      57.8;      84.1;      85.2;      69.5;      54.5;      57.4;      53.7;      63.9;     720.3
1248;45;      70.6;      52.6;      56.9;      48.5;      62.7;      87.6;      90.4;      72.3;      58.8;      64.3;      60.2;      75.6;802
1250;46;      72.5;      69.5;      66.6;      68.8;      91.5;      95.5;      85.8;      79.9;63;      71.5;      80.6;      83.1;     928.4
1251;45;      72.1;      67.6;      64.9;      57.7;      82.4;      83.2;      68.2;      56.2;      68.3;      83.1;84;      96.2;879
1252;45;      62.3;      53.7;67;      60.8;      70.1;      83.6;99;      89.1;      66.4;      57.6;      66.5;      72.2;     841.4
1254;45;      53.4;      51.4;      56.6;      56.8;      78.4;      82.4;      80.5;      61.5;      60.8;      68.1;      71.4;      70.9;     789.1
1255;45;      56.1;      51.9;      58.1;      53.4;      76.1;      81.2;      82.6;      59.2;      60.1;      67.5;      69.7;      72.5;     784.7
1256;45;      43.1;      44.2;      51.2;      69.8;      88.9;     112.1;     118.3;     103.1;      82.2;      66.4;      65.7;      55.5;     894.8
1257;45;      61.5;      49.9;      57.3;      45.3;      60.4;      71.5;      67.9;      54.7;      57.3;      62.9;      65.6;      74.8;     730.8
1258;45;      46.7;      40.7;      41.7;      57.4;      77.7;      90.5;88;      70.7;62;      61.2;      57.2;      56.5;     751.3
1259;45;      87.6;      63.2;      66.4;      50.6;      60.2;      83.7;      82.8;      68.3;      66.7;      66.7;      72.4;96;     864.1
1262;46;      45.9;      41.4;      48.4;56;      80.6;     110.3;     114.3;91;      75.6;      55.6;      61.4;      53.4;834
1264;45;      50.5;      47.2;      51.8;      63.3;      88.3;     114.9;     118.2;     101.5;      75.8;      64.3;      68.8;61;903
1265;45;      45.1;      46.8;      55.6;      69.3;      88.2;     123.2;     118.3;     113.5;      83.6;      66.8;      73.1;      58.3;     934.3
1266;45;      65.8;      41.1;      54.5;      42.2;      53.7;      79.3;      72.9;      76.7;      86.6;      85.9;82;      74.2;     823.6
1267;45;      41.6;      35.5;      48.3;      41.5;      59.9;      71.6;      63.7;      55.9;      54.3;      45.6;      49.2;      51.9;     619.1
1268;46;31;      30.3;      40.7;      43.6;      60.5;      63.5;      62.7;      56.3;      41.9;      40.4;42;      36.7;     549.6
1269;46;      29.4;29;40;      44.4;62;      64.1;      62.1;      61.5;42;      38.6;      39.4;      35.3;     547.8
1270;45;      24.7;      23.8;      35.5;      40.3;      54.8;      60.8;      62.5;      52.8;      40.5;      36.8;      37.5;      31.5;     501.8
1271;45;31;      29.5;      42.4;      44.4;      58.3;      63.6;      64.8;      55.8;      42.3;      39.1;      41.9;      37.8;     553.3
1272;46;      26.5;      27.1;      35.7;      39.6;      56.4;      61.8;      62.4;      53.3;      40.4;      35.9;37;      33.5;     509.5
1273;46;      47.7;      43.8;      53.8;      53.3;      74.2;      93.9;      96.7;81;      67.3;      54.7;      63.4;      62.8;     792.4
1274;45;      42.1;      38.8;47;48;      71.3;      90.3;      84.5;      75.6;      66.1;      54.9;56;      54.6;     725.6
1275;45;      55.2;      47.9;      58.2;      56.4;      80.9;     100.7;     110.4;      98.2;      66.6;      56.4;      66.5;      64.4;     856.7
1276;46;      52.4;      57.6;      62.7;      78.7;     102.7;     133.1;     119.3;     109.8;      95.5;      70.8;      85.3;      71.4;    1039.2
1277;45;      59.4;      43.7;      58.8;      44.1;      67.2;      76.7;70;60;      63.7;      57.2;      62.5;      66.4;     725.5
1278;46;      50.9;      40.5;      53.5;      46.3;      56.5;      72.5;      62.6;      62.3;      49.1;      49.1;      50.5;      61.5;     655.2
1279;45;      51.8;      39.1;      50.6;      44.9;      61.9;76;78;      57.7;      56.5;      57.3;      51.7;      61.5;     687.7
1280;46;      49.8;      39.4;50;      44.6;      60.4;      76.5;      76.6;      56.7;      54.9;      55.1;51;      58.1;     673.2
1282;45;      60.2;      49.1;      59.5;      53.6;      61.9;      83.3;      86.6;      80.9;      61.6;      54.5;61;      72.6;     789.8
1283;45;     153.1;     101.7;     125.8;      80.8;      81.5;      95.9;102;      86.1;     101.7;     114.1;135;     169.3;1346
1284;46;      53.1;42;      53.5;      43.9;      55.3;      73.4;      61.1;      49.4;      46.1;      52.6;      51.1;      60.1;     641.7
1285;46;      46.9;      43.3;      42.4;      57.7;75;      92.6;      87.3;      74.5;      63.8;      58.2;59;      55.7;     756.2
1286;46;      40.4;      31.7;      42.6;      36.5;46;      61.3;      50.7;      52.5;      39.9;      38.2;41;49;     529.8
1287;46;      67.6;      54.2;      67.6;      58.2;      74.9;      83.5;      82.6;      66.5;      64.4;      70.6;      74.5;      79.9;     844.5
1288;46;      76.8;      62.3;      73.6;62;      75.5;      87.6;      90.8;67;      66.4;      75.8;      79.8;      90.8;     908.4
1290;45;      71.1;      66.4;      64.3;      66.8;      89.9;      90.9;      85.1;      78.6;      58.7;      71.1;      81.9;      82.4;     906.3
1291;45;      68.4;      48.3;59;      46.1;      49.7;      74.7;      62.2;      61.4;      56.8;      56.4;      60.4;      74.9;     720.3
1292;45;      64.7;      50.6;      55.5;      43.6;      58.5;      81.8;      81.1;      62.9;      62.5;      60.2;      59.6;      77.2;756
1293;45;     100.4;      72.2;      86.8;      64.1;      74.5;      78.9;      80.8;      72.4;      78.2;      85.3;      94.7;     113.3;     999.4
